File,SensorId,Sensor_Location,Feature,Tiro_A,Tiro_B,DTW_Distance
data_P7_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.011329531669616496
data_P7_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.07929947972297673
data_P7_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.018369823694229057
data_P7_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.09062901139259347
data_P7_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.029699355363845537
data_P7_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.060929656028747614
data_P7_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.14233398437499953
data_P7_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.3740234374999999
data_P7_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.3581542968749999
data_P7_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.34814453125000017
data_P7_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.23168945312499983
data_P7_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.21582031249999978
data_P7_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.20581054687500022
data_P7_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.01586914062499997
data_P7_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.0258789062499997
data_P7_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.010009765624999703
data_P7_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.12027145124037257
data_P7_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.13241174374824033
data_P7_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.09063358907553205
data_P7_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.20845261882778093
data_P7_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.05754375025781514
data_P7_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.09496752598265362
data_P7_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.0921121043654184
data_P7_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.07696105203321034
data_P7_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.07595670520672054
data_P7_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.14579080864181282
data_P7_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.2004600614309311
data_P7_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.17443855106830616
data_P7_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.04194334149360659
data_P7_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.08679141104221341
data_P7_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.026021510362624876
data_P7_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.15851671993732447
data_P7_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.11366865038871772
data_P7_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.13249520957469937
data_P7_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.08764714002609257
data_P7_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.04484806954860677
data_P7_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.1342773437500001
data_P7_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.037841796875000056
data_P7_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.0166015624999999
data_P7_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.11621093749999958
data_P7_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.17211914062500028
data_P7_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.15087890625000008
data_P7_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.2504882812500003
data_P7_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.02124023437499988
data_P7_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.07836914062499976
data_P7_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.09960937499999965
